index  confidence   rules
 1013  1.000        ['name:zh-Hans', 'name', 'name:zh', 'layer']=>['bridge:structure', 'name:zh-Hant']
 1014  1.000        ['layer', 'name', 'name:zh', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans']
 1015  1.000        ['name:zh-Hans', 'layer', 'name:zh', 'name:zh-Hant']=>['bridge:structure', 'name']
 1016  1.000        ['bridge:structure', 'layer', 'name', 'name:zh']=>['name:zh-Hans', 'name:zh-Hant']
 1017  1.000        ['bridge:structure', 'layer', 'name:zh']=>['name:zh-Hans', 'name', 'name:zh-Hant']
 1018  1.000        ['name:zh-Hans', 'layer', 'name:zh']=>['bridge:structure', 'name', 'name:zh-Hant']
 1019  1.000        ['layer', 'name:zh', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'name']
 1020  1.000        ['bridge:structure', 'name', 'layer']=>['name:zh-Hans', 'name:zh', 'name:zh-Hant']
 1021  1.000        ['name:zh-Hans', 'layer', 'name:zh-Hant']=>['bridge:structure', 'name', 'name:zh']
 1022  1.000        ['bridge:structure', 'name:zh-Hans', 'layer']=>['name', 'name:zh', 'name:zh-Hant']
 1023  1.000        ['name', 'layer', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'name:zh']
 1024  1.000        ['name:zh-Hans', 'name', 'layer']=>['bridge:structure', 'name:zh', 'name:zh-Hant']
 1025  1.000        ['bridge:structure', 'layer', 'name:zh-Hant']=>['name:zh-Hans', 'name', 'name:zh']
 1026  1.000        ['layer', 'name', 'name:zh']=>['bridge:structure', 'name:zh-Hans', 'name:zh-Hant']
 1027  1.000        ['name:zh-Hans', 'layer']=>['bridge:structure', 'name', 'name:zh', 'name:zh-Hant']
 1028  1.000        ['bridge:structure', 'layer']=>['name:zh-Hans', 'name', 'name:zh', 'name:zh-Hant']
 1029  1.000        ['name', 'layer']=>['bridge:structure', 'name:zh-Hans', 'name:zh', 'name:zh-Hant']
 1030  1.000        ['layer', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'name', 'name:zh']
 1031  1.000        ['layer', 'name:zh']=>['bridge:structure', 'name:zh-Hans', 'name', 'name:zh-Hant']
 1032  1.000        ['layer']=>['name:zh-Hans', 'name:zh', 'name:zh-Hant', 'bridge:structure', 'name']
 1033  1.000        ['bridge', 'name:zh-Hant', 'bridge:structure', 'name', 'layer']=>['name:zh-Hans']
 1034  1.000        ['name:zh-Hans', 'bridge', 'bridge:structure', 'name', 'layer']=>['name:zh-Hant']
 1035  1.000        ['name:zh-Hans', 'bridge', 'name:zh-Hant', 'bridge:structure', 'layer']=>['name']
 1036  1.000        ['name:zh-Hans', 'bridge', 'name:zh-Hant', 'name', 'layer']=>['bridge:structure']
 1037  1.000        ['name:zh-Hans', 'name:zh-Hant', 'bridge:structure', 'name', 'layer']=>['bridge']
 1038  1.000        ['bridge:structure', 'name:zh-Hans', 'name', 'layer']=>['bridge', 'name:zh-Hant']
 1039  1.000        ['bridge:structure', 'name:zh-Hans', 'layer', 'bridge']=>['name', 'name:zh-Hant']
 1040  1.000        ['bridge:structure', 'name', 'layer', 'name:zh-Hant']=>['name:zh-Hans', 'bridge']
 1041  1.000        ['bridge:structure', 'name:zh-Hans', 'layer', 'name:zh-Hant']=>['bridge', 'name']
 1042  1.000        ['bridge:structure', 'bridge', 'layer', 'name:zh-Hant']=>['name:zh-Hans', 'name']
 1043  1.000        ['name:zh-Hans', 'name', 'bridge', 'layer']=>['bridge:structure', 'name:zh-Hant']
 1044  1.000        ['bridge', 'name', 'layer', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans']
 1045  1.000        ['name:zh-Hans', 'name', 'layer', 'name:zh-Hant']=>['bridge:structure', 'bridge']
 1046  1.000        ['name:zh-Hans', 'layer', 'bridge', 'name:zh-Hant']=>['bridge:structure', 'name']
 1047  1.000        ['bridge:structure', 'bridge', 'name', 'layer']=>['name:zh-Hans', 'name:zh-Hant']
 1048  1.000        ['bridge:structure', 'bridge', 'layer']=>['name:zh-Hans', 'name', 'name:zh-Hant']
 1049  1.000        ['name:zh-Hans', 'layer', 'bridge']=>['bridge:structure', 'name', 'name:zh-Hant']
 1050  1.000        ['bridge:structure', 'name:zh-Hans', 'layer']=>['bridge', 'name', 'name:zh-Hant']
 1051  1.000        ['bridge', 'layer', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'name']
 1052  1.000        ['bridge:structure', 'name', 'layer']=>['name:zh-Hans', 'bridge', 'name:zh-Hant']
 1053  1.000        ['name:zh-Hans', 'layer', 'name:zh-Hant']=>['bridge:structure', 'bridge', 'name']
 1054  1.000        ['name', 'layer', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'bridge']
 1055  1.000        ['name:zh-Hans', 'name', 'layer']=>['bridge:structure', 'bridge', 'name:zh-Hant']
 1056  1.000        ['bridge:structure', 'layer', 'name:zh-Hant']=>['name:zh-Hans', 'name', 'bridge']
 1057  1.000        ['bridge', 'name', 'layer']=>['bridge:structure', 'name:zh-Hans', 'name:zh-Hant']
 1058  1.000        ['name:zh-Hans', 'layer']=>['bridge:structure', 'bridge', 'name', 'name:zh-Hant']
 1059  1.000        ['name', 'layer']=>['bridge:structure', 'name:zh-Hans', 'bridge', 'name:zh-Hant']
 1060  1.000        ['bridge', 'layer']=>['bridge:structure', 'name:zh-Hans', 'name', 'name:zh-Hant']
 1061  1.000        ['bridge:structure', 'layer']=>['name:zh-Hans', 'name', 'bridge', 'name:zh-Hant']
 1062  1.000        ['layer', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'name', 'bridge']
 1063  1.000        ['layer']=>['name:zh-Hans', 'bridge', 'name:zh-Hant', 'bridge:structure', 'name']
 1064  1.000        ['bridge', 'name:zh', 'name:zh-Hant', 'name', 'layer']=>['name:zh-Hans']
 1065  1.000        ['name:zh-Hans', 'bridge', 'name:zh', 'name', 'layer']=>['name:zh-Hant']
 1066  1.000        ['name:zh-Hans', 'bridge', 'name:zh', 'name:zh-Hant', 'layer']=>['name']
 1067  1.000        ['name:zh-Hans', 'bridge', 'name:zh-Hant', 'name', 'layer']=>['name:zh']
 1068  1.000        ['name:zh-Hans', 'name:zh', 'name:zh-Hant', 'name', 'layer']=>['bridge']
 1069  1.000        ['name:zh-Hans', 'name', 'bridge', 'layer']=>['name:zh', 'name:zh-Hant']
 1070  1.000        ['bridge', 'name', 'layer', 'name:zh-Hant']=>['name:zh-Hans', 'name:zh']
 1071  1.000        ['name:zh-Hans', 'name', 'layer', 'name:zh-Hant']=>['bridge', 'name:zh']
 1072  1.000        ['name:zh-Hans', 'layer', 'bridge', 'name:zh-Hant']=>['name', 'name:zh']
 1073  1.000        ['name:zh-Hans', 'name', 'name:zh', 'layer']=>['bridge', 'name:zh-Hant']
 1074  1.000        ['name:zh-Hans', 'name:zh', 'bridge', 'layer']=>['name', 'name:zh-Hant']
 1075  1.000        ['layer', 'name', 'name:zh', 'name:zh-Hant']=>['name:zh-Hans', 'bridge']
 1076  1.000        ['name:zh-Hans', 'layer', 'name:zh', 'name:zh-Hant']=>['bridge', 'name']
 1077  1.000        ['bridge', 'layer', 'name:zh', 'name:zh-Hant']=>['name:zh-Hans', 'name']
 1078  1.000        ['bridge', 'name', 'name:zh', 'layer']=>['name:zh-Hans', 'name:zh-Hant']
 1079  1.000        ['bridge', 'layer', 'name:zh']=>['name:zh-Hans', 'name', 'name:zh-Hant']
 1080  1.000        ['name:zh-Hans', 'layer', 'name:zh']=>['bridge', 'name', 'name:zh-Hant']
 1081  1.000        ['name:zh-Hans', 'layer', 'name:zh-Hant']=>['bridge', 'name', 'name:zh']
 1082  1.000        ['name', 'layer', 'name:zh-Hant']=>['name:zh-Hans', 'name:zh', 'bridge']
 1083  1.000        ['name:zh-Hans', 'name', 'layer']=>['bridge', 'name:zh', 'name:zh-Hant']
 1084  1.000        ['bridge', 'name', 'layer']=>['name:zh-Hans', 'name:zh', 'name:zh-Hant']
 1085  1.000        ['layer', 'name', 'name:zh']=>['name:zh-Hans', 'bridge', 'name:zh-Hant']
 1086  1.000        ['name:zh-Hans', 'layer', 'bridge']=>['name', 'name:zh', 'name:zh-Hant']
 1087  1.000        ['bridge', 'layer', 'name:zh-Hant']=>['name:zh-Hans', 'name', 'name:zh']
 1088  1.000        ['layer', 'name:zh', 'name:zh-Hant']=>['name:zh-Hans', 'name', 'bridge']
 1089  1.000        ['name:zh-Hans', 'layer']=>['bridge', 'name', 'name:zh', 'name:zh-Hant']
 1090  1.000        ['name', 'layer']=>['name:zh-Hans', 'name:zh', 'name:zh-Hant', 'bridge']
 1091  1.000        ['bridge', 'layer']=>['name:zh-Hans', 'name', 'name:zh', 'name:zh-Hant']
 1092  1.000        ['layer', 'name:zh-Hant']=>['name:zh-Hans', 'name', 'name:zh', 'bridge']
 1093  1.000        ['layer', 'name:zh']=>['name:zh-Hans', 'name', 'bridge', 'name:zh-Hant']
 1094  1.000        ['layer']=>['name:zh-Hans', 'bridge', 'name:zh', 'name:zh-Hant', 'name']
 1095  1.000        ['bridge', 'name:zh', 'bridge:structure', 'name', 'layer']=>['name:zh-Hant']
 1096  1.000        ['bridge', 'name:zh', 'name:zh-Hant', 'bridge:structure', 'layer']=>['name']
 1097  1.000        ['bridge', 'name:zh-Hant', 'bridge:structure', 'name', 'layer']=>['name:zh']
 1098  1.000        ['bridge', 'name:zh', 'name:zh-Hant', 'name', 'layer']=>['bridge:structure']
 1099  1.000        ['name:zh', 'name:zh-Hant', 'bridge:structure', 'layer', 'name']=>['bridge']
 1100  1.000        ['bridge:structure', 'bridge', 'name', 'layer']=>['name:zh', 'name:zh-Hant']
 1101  1.000        ['bridge', 'name', 'layer', 'name:zh-Hant']=>['bridge:structure', 'name:zh']
 1102  1.000        ['bridge:structure', 'name', 'layer', 'name:zh-Hant']=>['bridge', 'name:zh']
 1103  1.000        ['bridge:structure', 'bridge', 'layer', 'name:zh-Hant']=>['name', 'name:zh']
 1104  1.000        ['bridge:structure', 'layer', 'name', 'name:zh']=>['bridge', 'name:zh-Hant']
 1105  1.000        ['bridge:structure', 'bridge', 'layer', 'name:zh']=>['name', 'name:zh-Hant']
 1106  1.000        ['bridge:structure', 'layer', 'name:zh', 'name:zh-Hant']=>['bridge', 'name']
 1107  1.000        ['bridge', 'name', 'name:zh', 'layer']=>['bridge:structure', 'name:zh-Hant']
 1108  1.000        ['layer', 'name', 'name:zh', 'name:zh-Hant']=>['bridge:structure', 'bridge']
 1109  1.000        ['bridge', 'layer', 'name:zh', 'name:zh-Hant']=>['bridge:structure', 'name']
 1110  1.000        ['bridge', 'layer', 'name:zh']=>['bridge:structure', 'name', 'name:zh-Hant']
 1111  1.000        ['bridge:structure', 'layer', 'name:zh']=>['bridge', 'name', 'name:zh-Hant']
 1112  1.000        ['bridge:structure', 'layer', 'name:zh-Hant']=>['bridge', 'name', 'name:zh']
 1113  1.000        ['name', 'layer', 'name:zh-Hant']=>['bridge:structure', 'bridge', 'name:zh']
 1114  1.000        ['bridge:structure', 'name', 'layer']=>['bridge', 'name:zh', 'name:zh-Hant']
 1115  1.000        ['bridge', 'layer', 'name:zh-Hant']=>['bridge:structure', 'name', 'name:zh']
 1116  1.000        ['bridge:structure', 'bridge', 'layer']=>['name', 'name:zh', 'name:zh-Hant']
 1117  1.000        ['bridge', 'name', 'layer']=>['bridge:structure', 'name:zh', 'name:zh-Hant']
 1118  1.000        ['layer', 'name:zh', 'name:zh-Hant']=>['bridge:structure', 'bridge', 'name']
 1119  1.000        ['layer', 'name', 'name:zh']=>['bridge:structure', 'bridge', 'name:zh-Hant']
 1120  1.000        ['bridge:structure', 'layer']=>['bridge', 'name', 'name:zh', 'name:zh-Hant']
 1121  1.000        ['bridge', 'layer']=>['bridge:structure', 'name', 'name:zh', 'name:zh-Hant']
 1122  1.000        ['layer', 'name:zh']=>['bridge:structure', 'bridge', 'name', 'name:zh-Hant']
 1123  1.000        ['layer', 'name:zh-Hant']=>['bridge:structure', 'bridge', 'name', 'name:zh']
 1124  1.000        ['name', 'layer']=>['bridge:structure', 'bridge', 'name:zh', 'name:zh-Hant']
 1125  1.000        ['layer']=>['bridge', 'name:zh', 'name:zh-Hant', 'bridge:structure', 'name']
 1126  1.000        ['bridge', 'name:zh', 'bridge:structure', 'name', 'layer']=>['name:zh-Hans']
 1127  1.000        ['name:zh-Hans', 'bridge', 'name:zh', 'bridge:structure', 'layer']=>['name']
 1128  1.000        ['name:zh-Hans', 'bridge', 'bridge:structure', 'name', 'layer']=>['name:zh']
 1129  1.000        ['name:zh-Hans', 'bridge', 'name:zh', 'name', 'layer']=>['bridge:structure']
 1130  1.000        ['name:zh-Hans', 'name:zh', 'bridge:structure', 'name', 'layer']=>['bridge']
 1131  1.000        ['bridge:structure', 'bridge', 'name', 'layer']=>['name:zh-Hans', 'name:zh']
 1132  1.000        ['name:zh-Hans', 'name', 'bridge', 'layer']=>['bridge:structure', 'name:zh']
 1133  1.000        ['bridge:structure', 'name:zh-Hans', 'name', 'layer']=>['bridge', 'name:zh']
 1134  1.000        ['bridge:structure', 'name:zh-Hans', 'layer', 'bridge']=>['name', 'name:zh']
 1135  1.000        ['bridge:structure', 'layer', 'name', 'name:zh']=>['name:zh-Hans', 'bridge']
 1136  1.000        ['bridge:structure', 'name:zh-Hans', 'layer', 'name:zh']=>['bridge', 'name']
 1137  1.000        ['bridge:structure', 'bridge', 'layer', 'name:zh']=>['name:zh-Hans', 'name']
 1138  1.000        ['bridge', 'name', 'name:zh', 'layer']=>['bridge:structure', 'name:zh-Hans']
 1139  1.000        ['name:zh-Hans', 'name', 'name:zh', 'layer']=>['bridge:structure', 'bridge']
 1140  1.000        ['name:zh-Hans', 'name:zh', 'bridge', 'layer']=>['bridge:structure', 'name']
 1141  1.000        ['bridge:structure', 'name:zh-Hans', 'layer']=>['bridge', 'name', 'name:zh']
 1142  1.000        ['name:zh-Hans', 'name', 'layer']=>['bridge:structure', 'bridge', 'name:zh']
 1143  1.000        ['bridge:structure', 'name', 'layer']=>['name:zh-Hans', 'name:zh', 'bridge']
 1144  1.000        ['bridge', 'layer', 'name:zh']=>['bridge:structure', 'name:zh-Hans', 'name']
 1145  1.000        ['name:zh-Hans', 'layer', 'bridge']=>['bridge:structure', 'name', 'name:zh']
 1146  1.000        ['bridge', 'name', 'layer']=>['bridge:structure', 'name:zh-Hans', 'name:zh']
 1147  1.000        ['name:zh-Hans', 'layer', 'name:zh']=>['bridge:structure', 'bridge', 'name']
 1148  1.000        ['layer', 'name', 'name:zh']=>['bridge:structure', 'name:zh-Hans', 'bridge']
 1149  1.000        ['bridge:structure', 'bridge', 'layer']=>['name:zh-Hans', 'name', 'name:zh']
 1150  1.000        ['bridge:structure', 'layer', 'name:zh']=>['name:zh-Hans', 'name', 'bridge']
 1151  1.000        ['bridge:structure', 'layer']=>['name:zh-Hans', 'name', 'name:zh', 'bridge']
 1152  1.000        ['name', 'layer']=>['bridge:structure', 'name:zh-Hans', 'name:zh', 'bridge']
 1153  1.000        ['name:zh-Hans', 'layer']=>['bridge:structure', 'bridge', 'name', 'name:zh']
 1154  1.000        ['bridge', 'layer']=>['bridge:structure', 'name:zh-Hans', 'name', 'name:zh']
 1155  1.000        ['layer', 'name:zh']=>['bridge:structure', 'name:zh-Hans', 'name', 'bridge']
 1156  1.000        ['layer']=>['name:zh-Hans', 'bridge', 'name:zh', 'bridge:structure', 'name']
 1157  1.000        ['bridge', 'name:zh', 'name:zh-Hant', 'bridge:structure', 'name']=>['name:zh-Hans']
 1158  1.000        ['name:zh-Hans', 'bridge', 'name:zh', 'bridge:structure', 'name']=>['name:zh-Hant']
 1159  1.000        ['name:zh-Hans', 'bridge', 'name:zh', 'name:zh-Hant', 'bridge:structure']=>['name']
 1160  1.000        ['name:zh-Hans', 'bridge', 'name:zh-Hant', 'bridge:structure', 'name']=>['name:zh']
 1161  1.000        ['name:zh-Hans', 'bridge', 'name:zh', 'name:zh-Hant', 'name']=>['bridge:structure']
 1162  1.000        ['name:zh-Hans', 'name:zh', 'name:zh-Hant', 'bridge:structure', 'name']=>['bridge']
 1163  1.000        ['bridge:structure', 'name:zh-Hans', 'name', 'bridge']=>['name:zh', 'name:zh-Hant']
 1164  1.000        ['bridge:structure', 'bridge', 'name', 'name:zh-Hant']=>['name:zh-Hans', 'name:zh']
 1165  1.000        ['name:zh-Hans', 'name', 'bridge', 'name:zh-Hant']=>['bridge:structure', 'name:zh']
 1166  1.000        ['bridge:structure', 'name:zh-Hans', 'name', 'name:zh-Hant']=>['bridge', 'name:zh']
 1167  1.000        ['bridge:structure', 'name:zh-Hans', 'bridge', 'name:zh-Hant']=>['name', 'name:zh']
 1168  1.000        ['bridge:structure', 'name:zh-Hans', 'name', 'name:zh']=>['bridge', 'name:zh-Hant']
 1169  1.000        ['bridge:structure', 'name:zh-Hans', 'name:zh', 'bridge']=>['name', 'name:zh-Hant']
 1170  1.000        ['bridge:structure', 'name', 'name:zh', 'name:zh-Hant']=>['name:zh-Hans', 'bridge']
 1171  1.000        ['bridge:structure', 'name:zh-Hans', 'name:zh', 'name:zh-Hant']=>['bridge', 'name']
 1172  1.000        ['bridge:structure', 'bridge', 'name:zh', 'name:zh-Hant']=>['name:zh-Hans', 'name']
 1173  1.000        ['name', 'name:zh-Hans', 'name:zh', 'bridge']=>['bridge:structure', 'name:zh-Hant']
 1174  1.000        ['bridge', 'name', 'name:zh', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans']
 1175  1.000        ['name:zh-Hans', 'name', 'name:zh', 'name:zh-Hant']=>['bridge:structure', 'bridge']
 1176  1.000        ['name:zh-Hans', 'name:zh', 'bridge', 'name:zh-Hant']=>['bridge:structure', 'name']
 1177  1.000        ['bridge:structure', 'bridge', 'name', 'name:zh']=>['name:zh-Hans', 'name:zh-Hant']
 1178  1.000        ['bridge:structure', 'bridge', 'name:zh']=>['name:zh-Hans', 'name', 'name:zh-Hant']
 1179  1.000        ['name:zh-Hans', 'name:zh', 'bridge']=>['bridge:structure', 'name', 'name:zh-Hant']
 1180  1.000        ['bridge:structure', 'name:zh-Hans', 'name:zh']=>['bridge', 'name', 'name:zh-Hant']
 1181  1.000        ['bridge:structure', 'name:zh-Hans', 'name:zh-Hant']=>['bridge', 'name', 'name:zh']
 1182  1.000        ['name:zh-Hans', 'name', 'name:zh-Hant']=>['bridge:structure', 'bridge', 'name:zh']
 1183  1.000        ['bridge:structure', 'name', 'name:zh-Hant']=>['name:zh-Hans', 'name:zh', 'bridge']
 1184  1.000        ['bridge:structure', 'name:zh-Hans', 'name']=>['bridge', 'name:zh', 'name:zh-Hant']
 1185  1.000        ['bridge', 'name:zh', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'name']
 1186  1.000        ['bridge:structure', 'bridge', 'name']=>['name:zh-Hans', 'name:zh', 'name:zh-Hant']
 1187  1.000        ['bridge:structure', 'name', 'name:zh']=>['name:zh-Hans', 'bridge', 'name:zh-Hant']
 1188  1.000        ['name:zh-Hans', 'bridge', 'name:zh-Hant']=>['bridge:structure', 'name', 'name:zh']
 1189  1.000        ['bridge:structure', 'name:zh-Hans', 'bridge']=>['name', 'name:zh', 'name:zh-Hant']
 1190  1.000        ['bridge', 'name', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'name:zh']
 1191  1.000        ['name:zh-Hans', 'name', 'bridge']=>['bridge:structure', 'name:zh', 'name:zh-Hant']
 1192  1.000        ['name:zh-Hans', 'name:zh', 'name:zh-Hant']=>['bridge:structure', 'bridge', 'name']
 1193  1.000        ['name', 'name:zh', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'bridge']
 1194  1.000        ['name:zh-Hans', 'name', 'name:zh']=>['bridge:structure', 'bridge', 'name:zh-Hant']
 1195  1.000        ['bridge:structure', 'bridge', 'name:zh-Hant']=>['name:zh-Hans', 'name', 'name:zh']
 1196  1.000        ['bridge:structure', 'name:zh', 'name:zh-Hant']=>['name:zh-Hans', 'name', 'bridge']
 1197  1.000        ['bridge', 'name', 'name:zh']=>['bridge:structure', 'name:zh-Hans', 'name:zh-Hant']
 1198  1.000        ['bridge:structure', 'name:zh-Hans']=>['bridge', 'name', 'name:zh', 'name:zh-Hant']
 1199  1.000        ['bridge:structure', 'name']=>['name:zh-Hans', 'name:zh', 'name:zh-Hant', 'bridge']
 1200  1.000        ['name:zh-Hans', 'bridge']=>['bridge:structure', 'name', 'name:zh', 'name:zh-Hant']
 1201  1.000        ['bridge:structure', 'bridge']=>['name:zh-Hans', 'name', 'name:zh', 'name:zh-Hant']
 1202  1.000        ['bridge', 'name']=>['bridge:structure', 'name:zh-Hans', 'name:zh', 'name:zh-Hant']
 1203  1.000        ['bridge:structure', 'name:zh-Hant']=>['name:zh-Hans', 'name', 'name:zh', 'bridge']
 1204  1.000        ['name:zh-Hans', 'name:zh']=>['bridge:structure', 'bridge', 'name', 'name:zh-Hant']
 1205  1.000        ['name', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'name:zh', 'bridge']
 1206  1.000        ['name', 'name:zh']=>['bridge:structure', 'name:zh-Hans', 'bridge', 'name:zh-Hant']
 1207  1.000        ['name:zh-Hans', 'name:zh-Hant']=>['bridge:structure', 'bridge', 'name', 'name:zh']
 1208  1.000        ['name:zh-Hans', 'name']=>['bridge:structure', 'bridge', 'name:zh', 'name:zh-Hant']
 1209  1.000        ['bridge', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'name', 'name:zh']
 1210  1.000        ['bridge', 'name:zh']=>['bridge:structure', 'name:zh-Hans', 'name', 'name:zh-Hant']
 1211  1.000        ['bridge:structure', 'name:zh']=>['name:zh-Hans', 'name', 'bridge', 'name:zh-Hant']
 1212  1.000        ['name:zh', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'name', 'bridge']
 1213  1.000        ['name:zh-Hans']=>['bridge', 'name:zh', 'name:zh-Hant', 'bridge:structure', 'name']
 1214  1.000        ['bridge:structure']=>['name:zh-Hans', 'bridge', 'name:zh', 'name:zh-Hant', 'name']
 1215  1.000        ['name:zh-Hant']=>['name:zh-Hans', 'bridge', 'name:zh', 'bridge:structure', 'name']
 1216  1.000        ['bridge']=>['name:zh-Hans', 'name:zh', 'name:zh-Hant', 'bridge:structure', 'name']
 1217  1.000        ['name:zh']=>['name:zh-Hans', 'bridge', 'name:zh-Hant', 'bridge:structure', 'name']
 1218  1.000        ['bridge', 'name:zh', 'name:zh-Hant', 'bridge:structure', 'name', 'layer']=>['name:zh-Hans']
 1219  1.000        ['name:zh-Hans', 'bridge', 'name:zh', 'bridge:structure', 'name', 'layer']=>['name:zh-Hant']
 1220  1.000        ['name:zh-Hans', 'bridge', 'name:zh', 'name:zh-Hant', 'bridge:structure', 'layer']=>['name']
 1221  1.000        ['name:zh-Hans', 'bridge', 'name:zh-Hant', 'bridge:structure', 'name', 'layer']=>['name:zh']
 1222  1.000        ['name:zh-Hans', 'bridge', 'name:zh', 'name:zh-Hant', 'name', 'layer']=>['bridge:structure']
 1223  1.000        ['name:zh-Hans', 'name:zh', 'name:zh-Hant', 'bridge:structure', 'name', 'layer']=>['bridge']
 1224  1.000        ['name:zh-Hans', 'bridge', 'bridge:structure', 'name', 'layer']=>['name:zh', 'name:zh-Hant']
 1225  1.000        ['bridge', 'name:zh-Hant', 'bridge:structure', 'name', 'layer']=>['name:zh-Hans', 'name:zh']
 1226  1.000        ['name:zh-Hans', 'bridge', 'name:zh-Hant', 'name', 'layer']=>['bridge:structure', 'name:zh']
 1227  1.000        ['name:zh-Hans', 'name:zh-Hant', 'bridge:structure', 'name', 'layer']=>['bridge', 'name:zh']
 1228  1.000        ['name:zh-Hans', 'bridge', 'name:zh-Hant', 'bridge:structure', 'layer']=>['name', 'name:zh']
 1229  1.000        ['name:zh-Hans', 'name:zh', 'bridge:structure', 'name', 'layer']=>['bridge', 'name:zh-Hant']
 1230  1.000        ['name:zh-Hans', 'bridge', 'name:zh', 'bridge:structure', 'layer']=>['name', 'name:zh-Hant']
 1231  1.000        ['name:zh', 'name:zh-Hant', 'bridge:structure', 'layer', 'name']=>['name:zh-Hans', 'bridge']
 1232  1.000        ['name:zh-Hans', 'name:zh', 'name:zh-Hant', 'bridge:structure', 'layer']=>['bridge', 'name']
 1233  1.000        ['bridge', 'name:zh', 'name:zh-Hant', 'bridge:structure', 'layer']=>['name:zh-Hans', 'name']
 1234  1.000        ['name:zh-Hans', 'bridge', 'name:zh', 'name', 'layer']=>['bridge:structure', 'name:zh-Hant']
 1235  1.000        ['bridge', 'name:zh', 'name:zh-Hant', 'name', 'layer']=>['bridge:structure', 'name:zh-Hans']
 1236  1.000        ['name:zh-Hans', 'name:zh', 'name:zh-Hant', 'name', 'layer']=>['bridge:structure', 'bridge']
 1237  1.000        ['name:zh-Hans', 'bridge', 'name:zh', 'name:zh-Hant', 'layer']=>['bridge:structure', 'name']
 1238  1.000        ['bridge', 'name:zh', 'bridge:structure', 'name', 'layer']=>['name:zh-Hans', 'name:zh-Hant']
 1239  1.000        ['bridge:structure', 'bridge', 'layer', 'name:zh']=>['name:zh-Hans', 'name', 'name:zh-Hant']
 1240  1.000        ['name:zh-Hans', 'name:zh', 'bridge', 'layer']=>['bridge:structure', 'name', 'name:zh-Hant']
 1241  1.000        ['bridge:structure', 'name:zh-Hans', 'layer', 'name:zh']=>['bridge', 'name', 'name:zh-Hant']
 1242  1.000        ['bridge:structure', 'name:zh-Hans', 'layer', 'name:zh-Hant']=>['bridge', 'name', 'name:zh']
 1243  1.000        ['name:zh-Hans', 'name', 'layer', 'name:zh-Hant']=>['bridge:structure', 'bridge', 'name:zh']
 1244  1.000        ['bridge:structure', 'name', 'layer', 'name:zh-Hant']=>['name:zh-Hans', 'name:zh', 'bridge']
 1245  1.000        ['bridge:structure', 'name:zh-Hans', 'name', 'layer']=>['bridge', 'name:zh', 'name:zh-Hant']
 1246  1.000        ['bridge', 'layer', 'name:zh', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'name']
 1247  1.000        ['bridge:structure', 'bridge', 'name', 'layer']=>['name:zh-Hans', 'name:zh', 'name:zh-Hant']
 1248  1.000        ['bridge:structure', 'layer', 'name', 'name:zh']=>['name:zh-Hans', 'bridge', 'name:zh-Hant']
 1249  1.000        ['name:zh-Hans', 'layer', 'bridge', 'name:zh-Hant']=>['bridge:structure', 'name', 'name:zh']
 1250  1.000        ['bridge:structure', 'name:zh-Hans', 'layer', 'bridge']=>['name', 'name:zh', 'name:zh-Hant']
 1251  1.000        ['bridge', 'name', 'layer', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'name:zh']
 1252  1.000        ['name:zh-Hans', 'name', 'bridge', 'layer']=>['bridge:structure', 'name:zh', 'name:zh-Hant']
 1253  1.000        ['name:zh-Hans', 'layer', 'name:zh', 'name:zh-Hant']=>['bridge:structure', 'bridge', 'name']
 1254  1.000        ['layer', 'name', 'name:zh', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'bridge']
 1255  1.000        ['name:zh-Hans', 'name', 'name:zh', 'layer']=>['bridge:structure', 'bridge', 'name:zh-Hant']
 1256  1.000        ['bridge:structure', 'bridge', 'layer', 'name:zh-Hant']=>['name:zh-Hans', 'name', 'name:zh']
 1257  1.000        ['bridge:structure', 'layer', 'name:zh', 'name:zh-Hant']=>['name:zh-Hans', 'name', 'bridge']
 1258  1.000        ['bridge', 'name', 'name:zh', 'layer']=>['bridge:structure', 'name:zh-Hans', 'name:zh-Hant']
 1259  1.000        ['bridge:structure', 'name:zh-Hans', 'layer']=>['bridge', 'name', 'name:zh', 'name:zh-Hant']
